单手剑？	尖头大刀										25	20091		0		0	1	2	0	1	1	1	3	0	1500	1500			0	0	60	60	0	0																																																						0	0	1			0	140000	170025	0	0	0			0
单手剑？	决斗剑										26	20001		0		0	1	2	0	1	1	1	3	0	1500	1500			0	0	62	62	0	0																																																						0	0	1			0	140000	170026	0	0	0			0
单手剑？	骑士剑										27	20049		0		0	1	2	0	1	1	1	3	0	1500	1500			0	0	64	64	0	0																																																						0	0	1			0	140000	170027	0	0	0			0
双手剑？	双手剑										28	20094	700	0		1	1	2	0	1	1	1	3	100	250	300			0	0	50	84	0	0																																																						0	0	1			1	140000	170028	20	0	0			0
单手剑？	护手短剑										29	20012		0		0	1	2	0	1	1	1	3	0	1500	1500			0	0	68	68	0	0																																																						0	0	1			0	140000	170029	0	0	0			0
单手剑？	青铜短刀										30	20017	1000	0		0	1	2	0	1	1	1	4	100	300	300			0	0	38	42	0	0																																																						0	0	1			0	140000	170030	30	0	0			0
单手剑？	弯刀										31	20024	10000	0		0	1	2	0	1	1	1	4	100	300	300			0	0	62	62	0	0																																																						0	0	1			0	140000	170031	0	0	1			0
单手剑？	蜥尾刀										32	20054		0		0	1	2	0	1	1	1	4	0	1500	1500			0	0	74	74	0	0																																																						0	0	1			0	140000	170032	0	0	0			0
单手剑？	太刀										33	20025		0		0	1	2	0	1	1	1	4	0	1500	1500			0	0	76	76	0	0																																																						0	0	1			0	140000	170033	0	0	0			0
单手剑？	大弯刀										34	20063		0		0	1	2	0	1	1	1	4	0	1500	1500			0	0	78	78	0	0																																																						0	0	1			0	140000	170034	0	0	0			0
单手剑？	环头大刀										35	20091		0		0	1	2	0	1	1	1	4	0	1500	1500			0	0	80	80	0	0																																																						0	0	1			0	140000	170035	0	0	0			0
单手剑？	炎型剑										36	20041		0		0	1	2	0	1	1	1	4	0	1500	1500			0	0	82	82	0	0																																																						0	0	1			0	140000	170036	0	0	0			0
单手剑？	双刃长剑										37	20049	800	0		0	1	2	0	1	1	1	4	100	250	300			0	0	62	96	0	0																																																						0	0	1			1	140000	170037	10	0	0			0
双手剑？	朴刀										38	20094		0		1	1	2	0	1	1	1	4	0	1500	1500			0	0	86	86	0	0																																																						0	0	1			0	140000	170038	0	0	0			0
单手剑？	锁刃剑										39	20051	900	0		0	1	2	0	1	1	1	4	100	250	300			0	0	70	108	0	0																																																						0	0	1			1	140000	170039	10	0	0			0
单手剑？	步兵剑										40	20017	20000	0		0	1	2	0	1	1	1	5	0	300	300			0	0	84	84	0	0																																																						0	0	1			0	140000	170040	0	0	1			0
单手剑？	剁刀										41	20055		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	92	92	0	0																																																						0	0	1			0	140000	170041	0	0	0			0
单手剑？	格斗剑										42	20015	1000	0		0	1	2	0	1	1	1	5	100	250	300			0	0	84	120	0	0																																																						0	0	1			1	140000	170042	10	0	0			0
单手剑？	枪刃剑										43	20018		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	96	96	0	0																																																						0	0	1			0	140000	170043	0	0	0			0
单手剑？	泛用步兵剑										44	20063		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	98	98	0	0																																																						0	0	1			0	140000	170044	0	0	0			0
单手剑？	刀										45	20025		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	100	100	0	0																																																						0	0	1			0	140000	170045	0	0	0			0
单手剑？	猎刀										46	20041		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	102	102	0	0																																																						0	0	1			0	140000	170046	0	0	0			0
单手剑？	长柄剑										47	20043		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	104	104	0	0																																																						0	0	1			0	140000	170047	0	0	0			0
双手剑？	长锷剑										48	20094	1200	0		1	1	2	0	1	1	1	5	100	250	300			0	0	92	132	0	0																																																						0	0	1			1	140000	170048	10	0	0			0
单手剑？	破坏者										49	20097		0		0	1	2	0	1	1	1	5	0	1500	1500			0	0	108	108	0	0																																																						0	0	1			0	140000	170049	0	0	0			0
单手剑？	阔刃短剑										50	20024		0		0	1	2	0	1	1	1	6	0	1500	1500			0	0	110	110	0	0																																																						0	0	1			0	140000	170050	0	0	0			0
单手剑？	华丽之剑										51	20014		0		0	1	2	0	1	1	1	6	0	1500	1500			0	0	112	112	0	0																																																						0	0	1			0	140000	170051	0	0	0			0
单手剑？	兽角剑										52	20015		0		0	1	2	0	1	1	1	6	0	1500	1500			0	0	114	114	0	0																																																						0	0	1			0	140000	170052	0	0	0			0
单手剑？	倭刀										53	20018	35000	0		0	1	2	0	1	1	1	6	0	300	300			0	0	108	108	0	0																																																						0	0	1			0	140000	170053	0	0	1			0
单手剑？	曲柄刀										54	20007		0		0	1	2	0	1	1	1	6	0	1500	1500			0	0	118	118	0	0																																																						0	0	1			0	140000	170054	0	0	0			0
单手剑？	直刀										55	20025		0		0	1	2	0	1	1	1	6	0	1500	1500			0	0	120	120	0	0																																																						0	0	1			0	140000	170055	0	0	0			0
单手剑？	猪牙剑										56	20012	1400	0		0	1	2	0	1	1	1	6	100	250	300			0	0	108	144	0	0																																																						0	0	1			1	140000	170056	10	0	0			0
单手剑？	双刃阔剑										57	20058	1600	0		0	1	2	0	1	1	1	6	100	250	300			0	0	117	156	0	0																																																						0	0	1			1	140000	170057	10	0	0			0
双手剑？	S型弯剑										58	20007		0		1	1	2	0	1	1	1	6	0	1500	1500			0	0	126	126	0	0																																																						0	0	1			0	140000	170058	0	0	0			0
单手剑？	魔族之剑										59	20097		0		0	1	2	0	1	1	1	6	0	1500	1500			0	0	128	128	0	0																																																						0	0	1			0	140000	170059	0	0	0			0
单手剑？	贝索短剑										60	20016		0		0	1	2	0	1	1	1	7	0	1500	1500			0	0	130	130	0	0																																																						0	0	1			0	140000	170060	0	0	0			0
单手剑？	开山刀										61	20059		0		0	1	2	0	1	1	1	7	0	1500	1500			0	0	132	132	0	0																																																						0	0	1			0	140000	170061	0	0	0			0
单手剑？	维京剑										62	20009		0		0	1	2	0	1	1	1	7	0	1500	1500			0	0	134	134	0	0																																																						0	0	1			0	140000	170062	0	0	0			0
单手剑？	长军刀										63	20064	1700	0		0	1	2	0	1	1	1	7	100	250	300			0	0	135	180	0	0																																																						0	0	1			1	140000	170063	0	0	0			0
单手剑？	双刃弯刀										64	20007		0		0	1	2	0	1	1	1	7	0	1500	1500			0	0	138	138	0	0																																																						0	0	1			0	140000	170064	0	0	0			0
单手剑？	魔型剑										65	20011		0		0	1	2	0	1	1	1	7	0	1500	1500			0	0	140	140	0	0																																																						0	0	1			0	140000	170065	0	0	0			0
单手剑？	双耳剑										66	20049		0		0	1	2	0	1	1	1	7	0	1500	1500			0	0	142	142	0	0																																																						0	0	1			0	140000	170066	0	0	0			0
单手剑？	巨剑										67	20094	1700	0		0	1	2	0	1	1	1	7	100	250	300			0	0	125	170	0	0											10	10	-5	-5																																								0	0	1			1	140000	170067	0	0	0			0
单手剑？	山贼剑										68	20057		0		0	1	2	0	1	1	1	7	0	1500	1500			0	0	146	146	0	0																																																						0	0	1			0	140000	170068	0	0	0			0
单手剑？	锐剑										69	20007		0		0	1	2	0	1	1	1	7	0	1500	1500			0	0	148	148	0	0																																																						0	0	1			0	140000	170069	0	0	0			0
单手剑？	护身短剑										70	20076	1800	0		0	1	2	0	1	1	1	8	100	250	300			0	0	225	230	-50	-50																	-200	-200																																				0	0	1			1	140000	170070	0	0	0			0
单手剑？	S型金属弯刀										71	20056		0		0	1	2	0	1	1	1	8	0	1500	1500			0	0	152	152	0	0																																																						0	0	1			0	140000	170071	0	0	0			0
单手剑？	圆锋阔刃剑										72	20011		0		0	1	2	0	1	1	1	8	0	1500	1500			0	0	154	154	0	0																																																						0	0	1			0	140000	170072	0	0	0			0
单手剑？	长军刀+										73	20064	1700	0		0	1	2	0	1	1	1	8	0	200	250			0	0	138	185	0	0							1	5																																														0	0	1			1	140000	170063	0	0	0			0
单手剑？	叶刃剑										74	20063		0		0	1	2	0	1	1	1	8	0	1500	1500			0	0	158	158	0	0																																																						0	0	1			0	140000	170074	0	0	0			0
单手剑？	重剑										75	20057		0		0	1	2	0	1	1	1	8	0	1500	1500			0	0	160	160	0	0																																																						0	0	1			0	140000	170075	0	0	0			0
单手剑？	轻型长剑										76	20041		0		0	1	2	0	1	1	1	8	0	1500	1500			0	0	162	162	0	0																																																						0	0	1			0	140000	170076	0	0	0			0
单手剑？	细柄短剑										77	20001	1800	0		0	1	2	0	1	1	1	8	100	250	300			0	0	153	204	0	0																																																						0	0	1			1	140000	170077	0	0	0			0
双手剑？	长柄巨剑										78	20044		0		1	1	2	0	1	1	1	8	0	1500	1500			0	0	166	166	0	0																																																						0	0	1			0	140000	170078	0	0	0			0
单手剑？	镰刀型重剑										79	20057		0		0	1	2	0	1	1	1	8	0	1500	1500			0	0	168	168	0	0																																																						0	0	1			0	140000	170079	0	0	0			0
单手剑？	胜利之剑										80	20024		0		0	1	2	0	1	1	1	9	0	1500	1500			0	0	170	170	0	0																																																						0	0	1			0	140000	170080	0	0	0			0
单手剑？	金属弯刀										81	20024		0		0	1	2	0	1	1	1	9	0	1500	1500			0	0	172	172	0	0																																																						0	0	1			0	140000	170081	0	0	0			0
单手剑？	青铜剑										82	20014		0		0	1	2	0	1	1	1	9	0	1500	1500			0	0	174	174	0	0																																																						0	0	1			0	140000	170082	0	0	0			0
单手剑？	野太刀										83	20026		0		0	1	2	0	1	1	1	9	0	1500	1500			0	0	176	176	0	0																																																						0	0	1			0	140000	170083	0	0	0			0
单手剑？	短刃刀										84	20046		0		0	1	2	0	1	1	1	9	0	1500	1500			0	0	178	178	0	0																																																						0	0	1			0	140000	170084	0	0	0			0
单手剑？	突刺长刀										85	20026		0		0	1	2	0	1	1	1	9	0	1500	1500			0	0	180	180	0	0																																																						0	0	1			0	140000	170085	0	0	0			0
单手剑？	长型西洋剑										86	20001		0		0	1	2	0	1	1	1	9	0	1500	1500			0	0	182	182	0	0																																																						0	0	1			0	140000	170086	0	0	0			0
单手剑？	钢硬巨剑										87	20090	4000	0		0	1	2	0	1	1	1	9	100	250	300			0	0	185	185	0	0																																															2	0	20					0	0	1			1	141900	170087	0	0	0			0
双手剑？	细刃重剑										88	20040	3000	0		1	1	2	0	1	1	1	9	100	250	300			0	0	182	228	0	0																																																						0	0	1			1	140000	170088	0	0	0			0
单手剑？	斧刀										89	20046		0		0	1	2	0	1	1	1	9	0	1500	1500			0	0	188	188	0	0																																																						0	0	1			0	140000	170089	0	0	0			0
单手剑？	壶型剑										90	20017		0		0	1	2	0	1	1	1	10	0	1500	1500			0	0	190	190	0	0																																																						0	0	1			0	140000	170090	0	0	0			0
单手剑？	协差										91	20025		0		0	1	2	0	1	1	1	10	0	1500	1500			0	0	192	192	0	0																																																						0	0	1			0	140000	170091	0	0	0			0
单手剑？	弯锷剑										92	20056		0		0	1	2	0	1	1	1	10	0	1500	1500			0	0	194	194	0	0																																																						0	0	1			0	140000	170092	0	0	0			0
单手剑？	单手军刀										93	20063		0		0	1	2	0	1	1	1	10	0	1500	1500			0	0	196	196	0	0																																																						0	0	1			0	140000	170093	0	0	0			0
单手剑？	青龙刀										94	20046	4500	0		0	1	2	0	1	1	1	10	100	250	300			0	0	204	240	0	0																																																						0	0	1			1	140000	170094	0	0	0			0
单手剑？	长刃剑										95	20011		0		0	1	2	0	1	1	1	10	0	1500	1500			0	0	200	200	0	0																																																						0	0	1			0	140000	170095	0	0	0			0
单手剑？	西洋剑										96	20053		0		0	1	2	0	1	1	1	10	0	1500	1500			0	0	202	202	0	0																																																						0	0	1			0	140000	170096	0	0	0			0
单手剑？	曲刀										97	20023	6000	0		0	1	2	0	1	1	1	10	100	250	300			0	0	250	250	0	0	1	1									1	1	1	1																																								0	0	1			1	140000	170097	0	0	0			0
双手剑？	斩马刀										98	20422		0		1	1	2	0	1	1	1	10	0	1500	1500			0	0	206	206	0	0																																																						0	0	1			0	140000	170098	0	0	0			0
单手剑？	七刃剑										99	20088		0		0	1	2	0	1	1	1	10	0	1500	1500			0	0	208	208	0	0																																																						0	0	1			0	140000	170099	0	0	0			0
单手剑？	国民剑										100	20056	100	0		0	1	2	0	1	1	1	1	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170100	0	0	0			0
单手剑？	水龙之剑										200	26300	0	0		0	1	2	0	1	1	1	7	0	300	300			0	0	210	210	0	0	5	5									2	2	2	2																																								0	0	1			0	140000	170200	0	0	0			0
单手剑？	村正										201	26301	0	0		0	1	2	0	1	1	1	8	0	300	300			0	0	240	240	0	0																																															2	0	99					0	0	1			0	141900	170201	0	0	0			0
单手剑？	草薙剑										202	26302	0	0		0	1	2	0	1	1	1	9	0	300	300			0	0	270	270	0	0											15	15																															25	25										0	0	1			0	140000	170202	0	0	0			0
单手剑？	诸神的黄昏										203	20056	0	0		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170203	0	0	0			0
两手斧？	水龙之斧										205	26304	0	1		1	1	2	0	1	1	1	7	0	300	300			0	0	220	220	25	25							18	18																																														0	0	1			0	140000	170205	0	0	0			0
两手斧？	帕鲁凯斯之斧										206	26305	0	1		0	1	2	0	1	1	1	8	0	300	300			0	0	250	250	0	0							18	18																																							2	3	99					0	0	1			0	140895	170206	0	0	0			0
两手斧？	暗黑之斧										207	26306	0	1		0	1	2	0	1	1	1	10	0	300	300			0	0	250	250	0	0							27	27	5	5																									10	10							10	10										0	0	1			0	140000	170207	0	0	0			0
两手斧？	迪欧梅雅之斧										208	20056	0	1		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170208	0	0	0			0
枪？	水龙之枪										210	26308	0	2		0	1	2	0	1	1	1	7	0	300	300			0	0	140	140	0	0	50	50					12	12			6	6																																										0	0	1			0	140000	170210	0	0	0			0
枪？	天空之枪										211	26309	0	2		0	1	2	0	1	1	1	8	0	300	300			0	0	160	160	0	0									6	6	40	40																																										0	0	1			0	140000	170211	0	0	0			0
枪？	圣杯之枪										212	26310	0	2		0	1	2	0	1	1	1	9	0	300	300			0	0	190	190	0	0									9	9	5	5																																			2	1	99					0	0	1			0	140000	170212	0	0	0			0
枪？	天神之枪										213	20056	0	2		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170213	0	0	0			0
弓？	水龙之弓										215	26312	0	4		1	1	2	0	1	1	1	7	0	200	200			0	0	165	165	0	0							2	2			20	20																																										0	0	1			0	140000	170215	0	0	0			0
弓？	那须与一										216	20056	0	4		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170216	0	0	0			0
弓？	天狼星										217	26314	0	4		0	1	2	0	1	1	1	9	0	200	200			0	0	209	209	0	0							4	4																																							2	9	99					0	0	1			0	140000	170217	0	0	0			0
弓？	法妮提斯之弓										218	20056	0	4		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170218	0	0	0			0
杖？	水龙之杖										220	26316	0	3		0	1	2	0	1	1	1	7	0	200	200			0	0	70	70	0	0			35	35																																																		0	0	1			0	140000	170220	0	0	0	218	218	0
杖？	生命之杖										221	20056	0	3		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170221	0	0	0			0
杖？	CEN-1088Prototype										222	26318	0	3		0	1	2	0	1	1	1	9	0	200	200			0	0	90	90	0	0			45	45																																																		0	0	1			0	140000	170222	0	0	0	286	286	0
杖？	芙蕾雅特之杖										223	20056	0	3		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170223	0	0	0			0
投掷武器？	冰龙										225	26320	0	6		1	1	2	0	1	1	1	7	0	300	300			0	0	173	173	0	0			10	10			20	20																																														0	0	1			0	140000	170225	0	0	0			0
投掷武器？	吸血鬼										226	20056	0	6		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170226	0	0	0			0
投掷武器？	佛利波罗										227	26322	0	6		0	1	2	0	1	1	1	9	0	300	300			0	0	230	230	0	0			20	20							5	5																							20	20																		0	0	1			0	140000	170227	0	0	0			0
投掷武器？	李贝留斯										228	20056	0	6		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170228	0	0	0			0
小刀？	水龙的小刀										230	26324	0	5		0	1	2	0	1	1	1	7	0	300	300			0	0	130	130	0	0											25	25																																			2	12	50					0	0	1			0	140230	170230	0	0	0			0
小刀？	精神暗杀刀										231	20056	0	5		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170231	0	0	0			0
小刀？	亚尔提小刀										232	26326	0	5		0	1	2	0	1	1	1	9	0	300	300			0	0	60	60	0	0							75	75			8	8	8	8																																								0	0	1			0	140000	170232	0	0	0			0
手里剑？	风魔手里剑										233	20056	0	5		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170233	0	0	0			0
头盔？	水龙之盔										235	26328	0	8		0	1	2	0	1	1	1	7	0	200	200			0	0	0	0	110	110																																															2	7	50					0	0	1			0	143662	170235	0	0	0			0
头盔？	元素头盔										236	20056	0	8		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170236	0	0	0			0
头盔？	依古诺头盔										237	26330	0	8		0	1	2	0	1	1	1	9	0	200	200			0	0			170	170																																															2	7	50					0	0	1			0	140000	170237	0	0	0			0
头盔？	艾梅乌斯头盔										238	20056	0	8		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170238	0	0	0			0
帽子？	水龙之帽										240	26332	0	9		0	1	2	0	1	1	1	7	0	200	200			0	0	0	0	53	53			20	20							5	5																																										0	0	1			0	140000	170240	0	0	0			0
帽子？	头目之帽										241	26333	0	9		0	1	2	0	1	1	1	8	0	200	200			0	0	0	0	56	56											5	5	3	3																																	2	72	50					0	0	1			0	140241	170241	0	0	0			0
帽子？	荷莱松之帽										242	26334	0	9		0	1	2	0	1	1	1	10	0	200	200			0	0			67	67			5	5							5	5																							50	50							50	50										0	0	1			0	140000	170242	0	0	0			0
帽子？	卡莲之帽										243	20056	0	9		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170243	0	0	0			0
铠甲？	水龙之铠										245	26336	0	10		0	1	2	0	1	1	1	7	0	200	200			0	0	0	0	170	170																																			65	65																		0	0	1			0	140000	170245	0	0	0			0
铠甲？	异形之铠										246	20056	0	10		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170246	0	0	0			0
铠甲？	PRAHS-08ZM										247	26338	0	10		0	1	2	0	1	1	1	9	0	200	200			0	0			250	250																																			15	15	15	15	15	15			15	15			2	7	50					0	0	1			0	140000	170247	0	0	0			0
铠甲？	奇美拉之铠										248	20056	0	10		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170248	0	0	0			0
衣服？	水龙之服										250	26340	0	11		0	1	2	0	1	1	1	7	0	200	200			0	0	0	0	30	30													80	80																																								0	0	1			0	140000	170250	0	0	0			0
披风？	小爱的披风										251	20056	0	11		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170251	0	0	0			0
内裤？	绿先生的内裤(外穿式)										252	26342	0	11		0	1	2	0	1	1	1	9	0	200	200			0	0	50	50																																							5	5	5	5														0	0	1			0	140000	170252	0	0	0			0
衣服？	露比的衣服										253	26343	0	11		0	1	2	0	1	1	1	10	0	200	200			0	0	0	0	160	160	100	100																																													2	64	50					0	0	1			0	144092	170253	0	0	0			0
袍？	水龙法袍										255	26345	0	12		0	1	2	0	1	1	1	7	0	200	200			0	0	0	0	70	70																	500	500																	10	10	10	10	10	10							2	63	30					0	0	1			0	140255	170255	0	0	0			0
袍？	梅尔的法袍										256	20056	0	12		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170256	0	0	0			0
袍？	能源之袍										257	26346	0	12		0	1	2	0	1	1	1	9	0	200	200			0	0			100	100	50	50															850	850																																				0	0	1			0	140000	170257	0	0	0			0
袍？	阿夏芙之法袍										258	20056	0	12		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170258	0	0	0			0
靴？	水龙之靴										260	26348	0	13		0	1	2	0	1	1	1	7	0	200	200			0	0	0	0	100	100							5	5			5	5					150	150																																				0	0	1			0	140000	170260	0	0	0			0
靴？	稀有长靴8										261	20056	0	13		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170261	0	0	0			0
靴？	稀有长靴9										262	26350	0	13		0	1	2	0	1	1	1	9	0	200	200			0	0			160	160											20	20					130	130																																				0	0	1			0	140000	170262	0	0	0			0
靴？	稀有长靴10										263	20056	0	13		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170263	0	0	0			0
鞋？	水龙之鞋										265	26352	0	14		0	1	2	0	1	1	1	7	0	200	200			0	0	0	0	30	30	30	30									2	2	2	2																																								0	0	1			0	140000	170265	0	0	0			0
鞋？	稀有鞋8										266	20056	0	14		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170266	0	0	0			0
鞋？	稀有鞋9										267	26354	0	14		0	1	2	0	1	1	1	9	0	200	200			0	0			40	40	50	50															200	200																																				0	0	1			0	140000	170267	0	0	0			0
鞋？	稀有鞋10										268	20056	0	14		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170268	0	0	0			0
盾？	水龙之盾										270	26356	0	7		0	1	2	0	1	1	1	7	0	200	200			0	0	20	20	100	100																																																						0	0	1			0	140000	170270	0	0	0			0
盾？	稀有盾8										271	20056	0	7		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170271	0	0	0			0
盾？	血腥王之盾										272	26358	0	7		0	1	2	0	1	1	1	9	0	200	200			0	0	20	20	120	120							5	5																																														0	0	1			0	140000	170272	0	0	0			0
盾？	稀有盾10										273	20056	0	7		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170273	0	0	0			0
药？	水龙之药	ITEM_mag_275.txt			IuMs						275	26360	0	43		0	1	0	0	3	3	20	7	0					0	0	0	0	0	0																																																						0	0	1			0	140275	170275	0	0	0			0
药？	稀有药8										276	20056	0	43		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170276	0	0	0			0
药？	稀有药9				IuMs						277	26362	0	43		0	1	0	0	1	1	1	9	0					0	0																																																										0	0	1			0		170277	0	0	0			0
药？	稀有药10										278	20056	0	43		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170278	0	0	0			0
料理？	水龙料理	LO10			IuRc						280	26364	0	23		0	1	0	0	3	3	20	7	0					0	0	0	0	0	0																																																						0	0	1			0	140280	170280	0	0	0			0
料理？	稀有料理8										281	20056	0	23		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170281	0	0	0			0
料理？	稀有料理9				IuMs						282	26747	0	23		0	1	2	0	1	1	1	9	0					0	0																																																										0	0	1			0	140000	170282	0	0	0			0
料理？	稀有料理10										283	20056	0	23		0	1	2	0	1	1	1	10	0	200	200			0	0	2	2	0	0																																																						0	0	1			1	140000	170283	0	0	0			0
剑？	生锈的很厉害的剑										301	20010	0	26		0	0	0	0	1	1	10	1	0					0	0	0	0	0	0																																																						0	0	1			0	140000	170301	0	0	0			0
