3011|8954779|
3012|3026478|
3013|3026478|
3014|8301014|
3015|9221597|
3016|9221597|
3017|9221597|
3018|7114373|
3019|7114373|
3020|7114373|
3021|6381921|
3022|5339502|
3023|3026478|
3024|7117202|
3025|3957119|
3026|3297647|
3027|3297647|
3028|2638174|
3029|3297647|
3030|4551055|
3031|11382189|
3032|9737364|
3033|3957119|
3034|8628644|
3035|4551055|
3036|4551055|
3037|3957119|
3038|5869474|
3039|4551055|
3040|4551055|
3041|3957119|
3042|5869474|
3043|4551055|
3044|4551055|
3045|3957119|
3046|5869474|
3047|8948665|
3048|5671553|
3049|8954779|
3050|8026746|
3051|8628644|
3052|8628644|
3053|8628644|
3054|5339502|
3055|8628644|
3056|8628644|
3057|5671553|
3058|6792632|
3059|8948665|
3060|8948665|
3061|8628644|
3062|8954779|
3063|5869474|
3064|5671553|
3065|8948665|
3066|8954779|
3067|7117202|
3068|8628644|
3069|8628644|
3070|7114373|
3071|8628644|
3072|8628644|
3073|8954779|
3074|8948665|
3075|6331053|
3076|8628644|
3077|13092807|
3078|2638174|
3079|3297647|
3080|5540299|
3081|5540299|
3082|6461400|
3083|5540299|
3084|8628644|
3085|11775906|
3086|11775906|
3087|11384199|
3088|7958874|
3089|8748648|
3090|3026478|
3091|7958874|
3092|6381921|
3093|3026478|
3094|3763634|
3095|4684735|
3096|3763634|
3097|5210528|
3098|1921176|
3099|5540299|
3100|5210528|
3101|8948665|
3102|8948665|
3103|5210528|
3104|6461400|
3105|5870256|
3106|5869474|
3107|6331053|
3108|5869474|
3109|5210528|
3110|5869474|
3111|5869474|
3112|5869474|
3113|5210528|
3114|5342359|
3115|6792632|
3116|5869474|
3117|5869474|
3118|5342359|
3119|6331053|
3120|6792632|
3121|5869474|
3122|6792632|
3123|5870256|
3124|3763634|
3125|3763634|
3126|3763634|
3127|7380431|
3128|8628644|
3129|2842277|
3130|9221597|
3131|5870256|
3132|10856396|
3133|5869474|
3134|3763634|
3135|9221597|
3136|5342359|
3137|6792632|
3138|8948665|
3139|5342359|
3140|5342359|
3141|5869474|
3142|8948665|
3143|6792632|
3144|5342359|
3145|6331053|
3146|5869474|
3147|8628644|
3148|12966104|
3149|8954779|
3150|10074549|
3151|11520199|
3152|8628644|
3153|7114373|
3154|8628644|
3155|8628644|
3156|10074549|
3157|7117202|
3158|6331053|
3159|5869474|
3160|8628644|
3161|10074549|
3162|12966104|
3163|7114373|
3164|8628644|
3165|11520199|
3166|10262149|
3167|9870445|
3168|5017182|
3169|10986132|
3170|9472631|
3171|10729650|
3172|10986132|
3173|8748648|
3174|10729650|
3175|8748648|
3176|6331053|
3177|7319491|
3178|9221597|
3179|5869474|
3180|6792632|
3181|3297647|
3182|8301014|
3183|6792632|
3184|6792632|
3185|4370394|
3186|6331053|
3187|6331053|
3188|4880780|
3189|3957119|
3190|3297647|
3191|2638174|
3192|8948665|
3193|8948665|
3194|8954779|
3195|8026746|
3196|8026746|
3197|8026746|
3198|7117202|
3199|8954779|
3200|7117202|
3201|5339502|
3202|5339502|
3203|5339502|
3204|6381921|
3205|6381921|
3206|6381921|
3207|6381921|
3208|5339502|
3209|6381921|
3210|5342359|
3211|7117202|
3212|7117202|
3213|5339502|
3214|5339502|
3215|5339502|
3216|6381921|
3217|4671303|
3218|3564632|
3219|4880780|
3220|4880780|
3221|5342359|
3222|9737364|
3223|5342359|
3224|7117202|
3225|7117202|
3226|3957119|
3227|3763634|
3228|4684735|
3229|5210528|
3230|4551055|
3231|4551055|
3232|3763634|
3233|2842277|
3234|3297647|
3235|3297647|
3236|3297647|
3237|3957119|
3238|3957119|
3239|3957119|
3240|3297647|
3241|3297647|
3242|3297647|
3243|2638174|
3244|3297647|
3249|12108436|
3250|5416523|
3251|11384199|
3252|9146209|
3253|8356436|
3254|1122831|
3255|8026746|
3256|8026746|
3257|6381921|
3258|8026746|
3259|11236933|
3260|10986132|
3261|10262149|
3262|10986132|
3263|9737364|
3264|10986132|
3265|12108436|
3266|14532734|
3267|15788277|
3268|13758975|
3269|12499888|
3270|14279391|
3271|14481901|
3272|12966104|
3273|12838392|
3274|14671859|
3275|14013389|
3276|8954779|
3277|12117493|
3278|12966104|
3279|14803164|
3280|8356436|
3281|14279391|
3282|14279391|
3283|10936306|
3284|14279391|
3285|9146209|
3286|12117493|
3287|10997226|
3288|11917809|
3289|12504520|
3290|14279391|
3291|14279391|
3292|10936306|
3293|11520199|
3294|8242649|
3295|14279391|
3296|14279391|
3297|11917809|
3298|12117493|
3299|14279391|
3300|10936306|
3301|11917809|
3302|7781070|
3303|14279391|
3304|12504520|
3305|10936306|
3306|14279391|
3307|14279391|
3308|11917809|
3309|11917809|
3310|14279391|
3311|12117493|
3312|10936306|
3313|11917809|
3314|8628644|
3315|14279391|
3316|12504520|
3317|12966104|
3318|10936306|
3319|10936306|
3320|9146209|
3321|11917809|
3322|12117493|
3323|12117493|
3324|14279391|
3325|10936306|
3326|14279391|
3327|12966104|
3328|11917809|
3329|11520199|
3330|11917809|
3331|12117493|
3332|9146209|
3333|11917809|
3334|9737364|
3335|9737364|
3336|14737632|
3337|14346426|
3338|15788277|
3339|14013389|
3340|12966104|
3341|12966104|
3342|14013389|
3343|14346426|
3344|14013389|
3345|7958874|
3346|4557631|
3355|14532734|
3361|6118445|
3362|4557631|
3363|4557631|
3367|5416523|
3372|5416523|
3374|14532734|
3377|5416523|
3381|5485405|
3382|3963447|
3383|5019973|
3384|5019973|
3385|5416523|
3386|6118445|
3387|12504520|
3388|12504520|
3389|12504520|
3390|7114373|
3391|7114373|
3392|7114373|
3393|10986132|
3394|11775906|
3395|10729650|
3396|12499888|
3397|11775906|
3398|11775906|
3399|10729650|
3400|13289407|
3401|13289407|
3402|10986132|
3403|12499888|
3404|13092807|
3405|13289407|
3406|13092807|
3407|11384199|
3408|12108436|
3409|12108436|
3410|12504520|
3411|11775906|
3412|13289407|
3413|10986132|
3414|11775906|
3415|9472631|
3416|13092807|
3417|8954779|
3418|13289407|
3419|13092807|
3420|13092807|
3421|13092807|
3422|13092807|
3423|9472631|
3424|10729650|
3425|10729650|
3426|10729650|
3427|11382189|
3428|11382189|
3429|7958874|
3430|8748648|
3431|13079911|
3432|13079911|
3433|12421979|
3434|11829584|
3435|8748648|
3436|13079911|
3437|14071145|
3438|13609557|
3439|13672306|
3440|10262149|
3441|12421979|
3442|10594426|
3443|13609557|
3444|14071145|
3445|10594426|
3446|13672306|
3447|13079911|
3448|10594426|
3449|10594426|
3450|13609557|
3451|11829584|
3452|13079911|
3453|12421979|
3454|13672306|
3455|10594426|
3456|13672306|
3457|10262149|
3458|14705815|
3459|8748648|
3460|12421979|
3461|12421979|
3462|12421979|
3463|8748648|
3464|8356436|
3465|8628644|
3466|14013389|
3467|7117202|
3468|6381921|
3469|5671553|
3470|10074549|
3471|11520199|
3472|8628644|
3473|11382189|
3474|11520199|
3475|10074549|
3476|8628644|
3477|3026478|
3478|7114373|
3479|10074549|
3480|10074549|
3481|12966104|
3482|12966104|
3483|7117202|
3484|12966104|
3485|7117202|
3486|11520199|
3487|11520199|
3488|7114373|
3489|7117202|
3490|13672306|
3491|11384199|
3492|13622189|
3493|11384199|
3494|11384199|
3495|9870445|
3496|10594426|
3497|12832672|
3498|10986132|
3499|1315860|
3500|1122831|
3501|4992000|
3502|1122831|
3503|1122831|
3504|4992000|
3505|4992000|
3506|4992000|
3507|4992000|
3508|3880455|
3509|6044683|
3510|6044683|
3511|7162901|
3512|7162901|
3513|6044683|
3514|6044683|
3515|6044683|
3516|6044683|
3517|3880455|
3518|1122831|
3519|4992000|
3520|1315860|
3521|1315860|
3522|4992000|
3523|4992000|
3524|1122831|
3525|4992000|
3526|4992000|
3527|3880455|
3528|6044683|
3529|7485696|
3530|7162901|
3531|7162901|
3532|8215328|
3533|8215328|
3534|7162901|
3535|6044683|
3536|7162901|
3537|4604692|
3538|6044683|
3539|3880455|
3540|4992000|
3541|1315860|
3542|1122831|
3543|4992000|
3544|1122831|
3545|4992000|
3546|6044683|
3547|6044683|
3548|7162901|
3549|8078091|
3550|8215328|
3551|8215328|
3552|9333547|
3553|8215328|
3554|8215328|
3555|8215328|
3556|7162901|
3557|7162901|
3558|7162901|
3559|6044683|
3560|3880455|
3561|3880455|
3562|4992000|
3563|1122831|
3564|1122831|
3565|3880455|
3566|3880455|
3567|6044683|
3568|7162901|
3569|8078091|
3570|8215328|
3571|9333547|
3572|9333547|
3573|10386229|
3574|10386229|
3575|9333547|
3576|9333547|
3577|8215328|
3578|7162901|
3579|7162901|
3580|4604692|
3581|4604692|
3582|3880455|
3583|1315860|
3584|4992000|
3585|3880455|
3586|3880455|
3587|4992000|
3588|6044683|
3589|8078091|
3590|8215328|
3591|10386229|
3592|10386229|
3593|10386229|
3594|10386229|
3595|10386229|
3596|10386229|
3597|10386229|
3598|9333547|
3599|8215328|
3600|7162901|
3601|7162901|
3602|4604692|
3603|3880455|
3604|1122831|
3605|3880455|
3606|3880455|
3607|8215328|
3608|9333547|
3609|7162901|
3610|8215328|
3611|9333547|
3612|10386229|
3613|10386229|
3614|12556874|
3615|11438912|
3616|11438912|
3617|11438912|
3618|6118445|
3624|3880455|
3625|1122831|
3626|3880455|
3627|4931616|
3628|4931616|
3629|6118445|
3630|9333547|
3631|9333547|
3632|10386229|
3633|7162901|
3634|10386229|
3635|13609557|
3636|12556874|
3637|11438912|
3638|11438912|
3639|10386229|
3645|3880455|
3646|1122831|
3647|3880455|
3648|6044683|
3649|4604692|
3650|6044683|
3651|8215328|
3652|7162901|
3653|10386229|
3654|8215328|
3655|4604692|
3656|9333547|
3657|11438912|
3658|12556874|
3659|11438912|
3660|10386229|
3666|3880455|
3667|3880455|
3668|4992000|
3669|6044683|
3670|3880455|
3671|7162901|
3672|7162901|
3673|10386229|
3674|11438912|
3675|7162901|
3676|7162901|
3677|8215328|
3678|8215328|
3679|8215328|
3680|11438912|
3681|10386229|
3687|3880455|
3688|3880455|
3689|3880455|
3690|6044683|
3691|6044683|
3692|6044683|
3693|7162901|
3694|10386229|
3695|9333547|
3696|11438912|
3697|7162901|
3698|8215328|
3699|8215328|
3700|11438912|
3701|10386229|
3702|10386229|
3708|3880455|
3709|3880455|
3710|4992000|
3711|6044683|
3712|8078091|
3713|8215328|
3714|9333547|
3715|10386229|
3716|10386229|
3717|10386229|
3718|11438912|
3719|10386229|
3720|11438912|
3721|10386229|
3722|10386229|
3723|9333547|
3724|10386229|
3725|10386229|
3726|9333547|
3727|8215328|
3728|5394209|
3729|4992000|
3730|4992000|
3731|3880455|
3732|3880455|
3733|6044683|
3734|8215328|
3735|8215328|
3736|9333547|
3737|11438912|
3738|10386229|
3739|12556874|
3740|10386229|
3741|11438912|
3742|10386229|
3743|9333547|
3744|7162901|
3745|7162901|
3746|3880455|
3747|4604692|
3748|3880455|
3749|3880455|
3750|1122831|
3751|3880455|
3752|3880455|
3753|6044683|
3754|7162901|
3755|8078091|
3756|8215328|
3757|10386229|
3758|8215328|
3759|11438912|
3760|8215328|
3761|11438912|
3762|8215328|
3763|10386229|
3764|8215328|
3765|4604692|
3766|4604692|
3767|3880455|
3768|3880455|
3769|3880455|
3770|4992000|
3771|1122831|
3772|4992000|
3773|3880455|
3774|6044683|
3775|7162901|
3776|7162901|
3777|8215328|
3778|8215328|
3779|8215328|
3780|8215328|
3781|8215328|
3782|8215328|
3783|8215328|
3784|8215328|
3785|6044683|
3786|4604692|
3787|3880455|
3788|3880455|
3789|3880455|
3790|4992000|
3791|1122831|
3792|1315860|
3793|3880455|
3794|4992000|
3795|3880455|
3796|6044683|
3797|8078091|
3798|7162901|
3799|7162901|
3800|8078091|
3801|7162901|
3802|7162901|
3803|7162901|
3804|6044683|
3805|7162901|
3806|4604692|
3807|3880455|
3808|3880455|
3809|3880455|
3810|4992000|
3811|4992000|
3812|1315860|
3813|1315860|
3814|4671303|
3815|4671303|
3816|4671303|
3826|9737364|
3827|9737364|
3828|9737364|
3829|14013389|
3830|13092807|
3831|13092807|
3832|13092807|
3833|9737364|
3835|4671303|
3837|8026746|
3839|6381921|
3841|14279391|
3842|14279391|
3843|12117493|
3844|14279391|
3871|12966104|
3872|8242649|
3873|10997226|
3874|11917809|
3875|14279391|
3876|12838392|
3877|11917809|
3878|13758975|
3879|10142180|
3884|10074549|
3885|11520199|
3886|12499888|
3887|12499888|
3888|7114373|
3889|8026746|
3890|9737364|
3891|7958874|
3892|10074549|
3893|6381921|
3894|14803164|
3895|8628644|
3896|5339502|
3897|5339502|
3898|5339502|
3899|12966104|
3900|8026746|
3901|8628644|
3902|11382189|
3903|11382189|
3904|11382189|
3905|8026746|
3906|12966104|
3907|12966104|
3908|11382189|
3909|15788277|
3910|15788277|
3911|9737364|
3912|7114373|
3913|8026746|
3914|16313807|
3915|16775395|
3916|16448250|
3917|16448250|
3918|16448250|
3919|16448250|
3920|16448250|
3921|14481901|
3922|16313807|
3923|16313807|
3924|16313807|
3925|16313807|
3926|14671859|
3927|16775395|
3928|16448250|
3929|16448250|
3930|16448250|
3931|16448250|
3932|16448250|
3933|16448250|
3934|16313807|
3935|16313807|
3936|16313807|
3937|16313807|
3938|16448250|
3939|16448250|
3940|6792632|
3941|7261576|
3942|5869474|
3943|3957119|
3944|10856396|
3945|8954779|
3946|5869474|
3947|3957119|
3948|8628644|
3949|8954779|
3950|4880780|
3951|5743468|
3952|6792632|
3953|5869474|
3954|5869474|
3955|3564632|
3956|10856396|
3957|8954779|
3958|5869474|
3959|5339502|
3960|8628644|
3961|8954779|
3962|4880780|
3963|5743468|
3964|6792632|
3965|5869474|
3966|16313807|
3967|16448250|
3968|14481901|
3969|7380431|
3970|11520199|
3971|10856396|
3972|5870256|
3973|5671553|
3974|7117202|
3975|11520199|
3976|10074549|
3977|11520199|
3978|10074549|
3979|4880780|
3980|4880780|
3981|5671553|
3982|11520199|
3983|10074549|
3984|7117202|
3985|10074549|
3986|7114373|
3987|7114373|
3988|7114373|
3989|5869474|
3990|7117202|
3991|7117202|
3992|7117202|
3993|10142180|
3994|3297647|
3995|3297647|
3996|4684735|
3997|7380431|
3998|5210528|
3999|5210528|
3245|14532734|
3246|14532734|
3247|14532734|
3248|14532734|
3347|5019973|
3348|11382189|
3349|5019973|
3350|8954779|
3351|14922889|
3352|12966104|
3353|13289407|
3354|11382189|
3356|10386229|
3357|10729650|
3358|3963447|
3359|8026746|
3360|4671303|
3364|5485405|
3365|4557631|
3366|5019973|
3368|3434543|
3369|14071145|
3370|16775395|
3371|3963447|
3373|1122831|
3375|16775395|
3376|2840359|
3378|10986132|
3379|2840359|
3380|2245919|
3619|14532734|
3620|13609557|
3621|14532734|
3622|12108436|
3623|4992000|
3640|13609557|
3641|14532734|
3642|15390630|
3643|7485696|
3644|8078091|
3661|13609557|
3662|10386229|
3663|10579001|
3664|9333547|
3665|7485696|
3682|12556874|
3683|9328674|
3684|8736023|
3685|9333547|
3686|6118445|
3703|8736023|
3704|8215328|
3705|9333547|
3706|7162901|
3707|5394209|
3817|9870445|
3818|14994322|
3819|13079911|
3820|9870445|
3821|8356436|
3822|10386229|
3823|13609557|
3824|13609557|
3825|14071145|
3834|14071145|
3836|10386229|
3838|13672306|
3840|14071145|
3880|5626258|
3881|10386229|
3882|10386229|
3883|10386229|
9999|0|
100|0|
2999|0|
2388|10074549|
2389|8954779|
2390|7114373|
2391|11382189|
2392|5671553|
2393|4671303|
2394|8026746|
2395|4671303|
2396|11520199|
2397|10074549|
2398|29|
2399|8948665|
2400|11520199|
2401|3026478|
2402|8026746|
2403|7958874|
2404|1122831|
2405|8628644|
2406|2638174|
2407|2638174|
2408|11520199|
2409|6381921|
2410|13092807|
2411|6975398|
2412|3026478|
2413|12504520|
2414|4551055|
2415|3026478|
2416|8026746|
2417|4931616|
2418|4671303|
2419|8948665|
2420|1978702|
2421|6381921|
2422|11520199|
2423|1978702|
2424|12504520|
2425|11520199|
2426|9737364|
2427|9737364|
2428|10074549|
2429|3026478|
2430|7114373|
2431|5339502|
2432|1122831|
2433|3564632|
2434|5339502|
2435|1122831|
2436|3564632|
2437|5339502|
2438|1122831|
2439|3564632|
2440|7114373|
2441|3564632|
2442|1789761|
2443|3026478|
2444|1122831|
2445|11382189|
2446|9737364|
2447|3564632|
2448|2245919|
2449|1315860|
2450|3026478|
2451|1315860|
2452|3026478|
2453|29|
2454|3564632|
2455|7114373|
2456|3564632|
2457|7114373|
2458|3564632|
2459|7114373|
6724|5416523|
6725|3297647|
6726|9472631|
6727|1978702|
6728|5416523|
6732|5416523|
6733|5671553|
6734|4671303|
6735|4671303|
6736|12504520|
6737|659501|
6738|3297647|
6741|3564632|
6742|6445373|
6743|1978702|
6744|2840359|
6745|1717271|
6746|7958874|
6747|3026478|
6748|5416523|
6750|3297647|
6751|12504520|
6752|9737364|
6753|2042729|
6754|1122831|
6755|3957119|
6756|3161745|
6757|73421|
6759|7958874|
6760|16448250|
6761|2638174|
6762|8026746|
6763|2638174|
6764|6381921|
6765|1450325|
6766|135363|
6768|6445373|
6769|9986606|
6770|6445373|
6771|6381921|
6772|5394209|
6773|1978702|
6774|3026478|
6775|18798|
6723|5416523|
6729|5416523|
6730|5416523|
6731|5416523|
6739|5416523|
6740|5416523|
6749|5019973|
6758|73421|
6767|77015|
6776|5019973|
6707|5416523|
6708|3564632|
6709|5019973|
6710|5416523|
6711|10729650|
6712|1122831|
6713|6975398|
6714|12499888|
6715|7958874|
6716|4992000|
6717|7958874|
6718|3026478|
6719|7234892|
6720|3026478|
6721|4880780|
6722|5416523|
6500|5540299|
6501|3026478|
6502|6529728|
6503|1318974|
6504|4551055|
6505|14279391|
6506|16448250|
6507|4684735|
6508|3763634|
6509|30889|
6510|13289407|
6511|30889|
6512|7114373|
6513|33720|
6514|18798|
6515|16448250|
6516|24972|
6517|10729650|
6518|8242649|
6519|16448250|
6520|8242649|
6521|14279391|
6522|10936306|
6523|6792632|
6524|16448250|
6525|5870256|
6526|8242649|
6527|10074549|
6528|6975398|
6529|21885|
6530|6461400|
6531|1789761|
6532|2842277|
6533|14737632|
6534|4684735|
6535|8769764|
6536|10729650|
6537|4684735|
6538|10074549|
6539|10729650|
6540|14614527|
6541|12517375|
6542|12517375|
6543|14614527|
6544|4225647|
6545|4225647|
6546|4551055|
6547|24972|
6548|16448250|
6549|7380431|
6550|2842277|
6551|33720|
6552|10729650|
6553|12966104|
6554|16448250|
6555|11520199|
6556|10074549|
6557|8242649|
6558|16448250|
6559|12966104|
6560|5540299|
6561|6792632|
6562|5870256|
6563|8769764|
6564|6529728|
6565|6529728|
6566|4551055|
6567|4684735|
6568|5210528|
6569|7380431|
6570|4684735|
6571|6461400|
6572|2842277|
6573|4684735|
6574|4684735|
6575|3763634|
6576|8301014|
6577|4684735|
6578|7781070|
6579|5540299|
6580|4684735|
6581|6529728|
6582|5870256|
6583|10214131|
6584|5870256|
6585|6975398|
6586|6461400|
6587|10142180|
6588|7848673|
6589|5870256|
6590|5540299|
6591|6331053|
6592|5540299|
6593|4684735|
6594|3763634|
6595|5540299|
6596|4551055|
6597|3763634|
6598|4684735|
6599|6975398|
6600|2842277|
6601|6529728|
6602|5870256|
6603|4684735|
6604|5870256|
6605|4684735|
6606|3763634|
6610|11520199|
6611|11520199|
6612|11520199|
6613|11520199|
6614|11520199|
6615|2638174|
6616|10729650|
6617|8769764|
6618|4684735|
6619|6461400|
6620|6975398|
6621|5540299|
6622|5870256|
6623|1122831|
6624|5870256|
6625|8948665|
6626|16775395|
6627|12966104|
6628|1315860|
6629|6461400|
6630|1978702|
6631|5210528|
6632|2638174|
6633|4684735|
6634|2638174|
6635|3763634|
6636|2638174|
6637|8301014|
6638|2638174|
6639|2842277|
6640|7114373|
6641|10074549|
6642|16775395|
6643|4684735|
6644|16448250|
6645|7319491|
6646|10997226|
6647|12966104|
6648|16448250|
6649|13758975|
6650|13758975|
6651|13758975|
6652|14737632|
6653|4684735|
6654|29|
6655|4551055|
6656|29|
6704|10142180|
6705|6792632|
6706|5540299|
2108|5485405|
2109|5019973|
2110|12966104|
2111|5485405|
2112|5416523|
2113|5019973|
2114|10262149|
2115|12499888|
2116|7632455|
2117|5554287|
2118|9472631|
2119|7234892|
2120|8026746|
2121|13092807|
2122|12832672|
2123|10729650|
2124|12499888|
2125|10986132|
2126|7958874|
2127|6381921|
2128|5339502|
2129|12499888|
2130|13092807|
2131|6381921|
2132|5721391|
2133|8026746|
2134|14013389|
2135|14013389|
2136|13092807|
2137|10594426|
2138|8026746|
2139|9737364|
2140|8026746|
2141|5019973|
2142|14013389|
2143|5416523|
2144|3963447|
2145|5019973|
2146|6535290|
2147|5485405|
2148|5017182|
2149|4557631|
2150|5019973|
2151|5019973|
2152|5019973|
2153|5416523|
2154|5485405|
2155|4557631|
2156|5017182|
2157|4557631|
2158|4225647|
2159|3564632|
2160|3434543|
2161|8954779|
2162|1717271|
2163|5017182|
2164|1789761|
2165|3963447|
2166|1717271|
2167|5017182|
2168|5743468|
2169|5017182|
2170|4557631|
2171|3297647|
2172|4551055|
2173|2245919|
2174|4225647|
2175|7234892|
2176|7958874|
2177|2840359|
2178|5557376|
2179|6535290|
2180|4225647|
2181|3434543|
2182|5743468|
2183|4225647|
2184|1789761|
2185|2638174|
2186|6535290|
2187|5671553|
2188|4557631|
2189|5019973|
2190|1717271|
2191|7781070|
2192|7234892|
2193|4225647|
2194|4225647|
2195|8053398|
2196|5485405|
2197|5416523|
2198|7958874|
2199|5485405|
2200|4225647|
2201|3564632|
2202|6535290|
2203|4880780|
2204|4225647|
2205|2840359|
2206|1318974|
2207|5017182|
2208|8628644|
2209|1315860|
9251|16448250|
9252|16313807|
9253|16775395|
9254|15390630|
9255|16775395|
9256|16313807|
9257|16775395|
9258|16775395|
9259|16448250|
9260|16775395|
9261|14346426|
9262|16313807|
9263|16313807|
9264|15852218|
9265|16775395|
9266|16775395|
9267|16775395|
9268|14346426|
9269|14013389|
9270|14532734|
9271|14532734|
9272|16775395|
9273|14803164|
9274|13079911|
9275|16313807|
9276|15852218|
9277|10386229|
9278|16313807|
9279|4992000|
9280|14071145|
9281|14803164|
9282|16313807|
9283|9333547|
9284|16173216|
9285|7958874|
9286|7958874|
9287|16173216|
9288|14994322|
9289|14346426|
9290|16775395|
9291|16173216|
9292|15390630|
9293|16775395|
9294|15390630|
9295|15390630|
9296|16775395|
9297|14532734|
9298|14922889|
9299|12108436|
9300|16313807|
9301|14330238|
9302|15852218|
9303|11384199|
9304|16448250|
9305|16313807|
9306|13609557|
9307|14994322|
9308|8078091|
9309|16775395|
9310|16775395|
9311|14071145|
9312|16313807|
9313|9333547|
9314|16775395|
9315|16313807|
9316|16313807|
9317|16313807|
9318|16775395|
9319|15852218|
9320|14994322|
9321|15390630|
9322|13609557|
9323|16313807|
9324|16775395|
9325|16775395|
9326|14071145|
9327|12832672|
9328|15390630|
9329|14071145|
9330|16448250|
9331|16313807|
9332|15390630|
9333|15852218|
9334|14922889|
9335|16173216|
9336|16313807|
9337|16173216|
9338|14994322|
9339|14532734|
9340|14013389|
9341|13622189|
9342|15390630|
9343|16448250|
9226|6461400|
9227|6331053|
9228|4684735|
9229|6461400|
9230|6461400|
9231|1921176|
9232|5342359|
9233|5540299|
9234|6461400|
9235|1318974|
9236|5210528|
9237|5870256|
9238|5540299|
9239|659501|
9240|2638174|
9241|1315860|
9242|1318974|
9243|1318974|
9244|3026478|
9245|659501|
9246|7380431|
9247|1122831|
9248|2638174|
9249|2638174|
9250|10074549|
9036|13609557|
9037|12556874|
9038|12556874|
9039|13609557|
9040|12556874|
9041|12556874|
9042|12556874|
9043|13609557|
9044|13609557|
9045|12556874|
9046|13609557|
9047|13609557|
9048|9870445|
9049|11438912|
9050|13609557|
9051|11438912|
9052|11438912|
9053|9333547|
9054|11438912|
9055|12556874|
9056|11438912|
9057|11438912|
9058|12556874|
9059|13609557|
9060|13609557|
9061|12556874|
9062|11520199|
9063|10997226|
9064|4931616|
9065|9333547|
9066|11438912|
9067|9146209|
9068|11438912|
9069|10386229|
9070|11438912|
9071|13609557|
9072|13609557|
9073|4551055|
9074|14013389|
9075|3161745|
9076|8215328|
9077|8215328|
9078|2842277|
9079|9221597|
9080|6381921|
9081|9333547|
9082|11438912|
9083|13609557|
9084|9870445|
9085|3564632|
9086|4880780|
9087|659501|
9088|9737364|
9089|9333547|
9090|10856396|
9091|12764128|
9092|1318974|
9093|7162901|
9094|9333547|
9095|13609557|
9096|8301014|
9097|3297647|
9098|1318974|
9099|6381921|
9100|1717271|
9101|1122831|
9102|1978702|
9103|2245919|
9104|659501|
9105|9333547|
9106|11438912|
9107|13609557|
9108|3957119|
9109|2638174|
9110|29|
9111|4671303|
9112|3564632|
9113|6381921|
9114|1789761|
9115|1318974|
9116|7162901|
9117|10386229|
9118|12556874|
9119|13609557|
9120|8301014|
9121|9221597|
9122|8948665|
9123|11382189|
9124|9221597|
9125|8628644|
9126|1978702|
9127|29|
9128|6842682|
9129|9333547|
9130|13609557|
9131|13609557|
9132|12966104|
9133|10142180|
9134|10997226|
9135|12966104|
9136|3957119|
9137|18798|
9138|29|
9139|1315860|
9140|8215328|
9141|10386229|
9142|13609557|
9143|13609557|
9144|7380431|
9145|8301014|
9146|7380431|
9147|12499888|
9148|9221597|
9149|7380431|
9150|40|
