//0=编号 1=准备跑 2=跑步结束 3=投掷
100261|0|0|0|
100262|0|0|0|
100263|0|0|0|
100264|0|0|0|
100265|0|0|0|
100266|0|0|0|
100267|0|0|0|
100268|0|0|0|
100269|0|0|0|
100270|0|0|0|
100271|0|0|0|
100272|0|0|0|
100273|0|0|0|
100275|0|0|0|
100276|0|0|0|
100277|0|0|0|
100278|0|0|0|
100279|0|0|0|
100280|0|0|0|
100281|0|0|0|
100282|0|0|0|
100283|0|0|0|
100284|0|0|0|
100285|0|0|0|
100286|0|0|0|
100287|0|0|0|
100288|0|0|0|
100289|0|0|0|
100290|0|0|0|
100291|0|0|0|
100292|0|0|0|
100293|0|0|0|
100294|0|0|0|
100295|0|0|0|
100296|0|0|0|
100297|0|0|0|
100298|0|0|0|
100300|0|0|0|
100301|0|0|0|
100302|0|0|0|
100303|0|0|0|
100304|0|0|0|
100305|0|0|0|
100306|0|0|0|
100307|0|0|0|
100308|0|0|0|
100309|0|0|0|
100310|0|0|0|
100311|0|0|0|
100312|0|0|0|
100313|0|0|0|
100314|0|0|0|
100315|0|0|0|
100316|0|0|0|
100317|0|0|0|
100318|0|0|0|
100319|0|0|0|
100320|0|0|0|
100321|0|0|0|
100322|0|0|0|
100323|0|0|0|
100325|0|0|0|
100326|0|0|0|
100327|0|0|0|
100328|0|0|0|
100329|0|0|0|
100330|0|0|0|
100331|0|0|0|
100332|0|0|0|
100333|0|0|0|
100334|0|0|0|
100335|0|0|0|
100336|0|0|0|
100337|0|0|0|
100338|0|0|0|
100339|0|0|0|
100340|0|0|0|
100341|0|0|0|
100342|0|0|0|
100343|0|0|0|
100344|0|0|0|
100345|0|0|0|
100346|0|0|0|
100347|0|0|0|
100348|0|0|0|
100350|0|0|0|
100351|0|0|0|
100352|0|0|0|
100353|0|0|0|
100354|0|0|0|
100355|0|0|0|
100356|0|0|0|
100357|0|0|0|
100358|0|0|0|
100359|0|0|0|
100360|0|0|0|
100361|0|0|0|
100362|0|0|0|
100363|0|0|0|
100364|0|0|0|
100365|0|0|0|
100366|0|0|0|
100367|0|0|0|
100368|0|0|0|
100369|0|0|0|
100370|0|0|0|
100371|0|0|0|
100372|0|0|0|
100373|0|0|0|
100375|0|0|0|
100376|0|0|0|
100377|0|0|0|
100378|0|0|0|
100379|0|0|0|
100380|0|0|0|
100381|0|0|0|
100382|0|0|0|
100383|0|0|0|
100384|0|0|0|
100385|0|0|0|
100386|0|0|0|
100387|0|0|0|
100388|0|0|0|
100389|0|0|0|
100390|0|0|0|
100391|0|0|0|
100392|0|0|0|
100393|0|0|0|
100394|0|0|0|
100395|0|0|0|
100396|0|0|0|
100397|0|0|0|
100398|0|0|0|
100400|0|0|0|
100401|0|0|0|
100402|0|0|0|
100403|0|0|0|
100404|0|0|0|
100405|0|0|0|
100406|0|0|0|
100407|0|0|0|
100408|0|0|0|
100409|0|0|0|
100410|0|0|0|
100411|0|0|0|
100412|0|0|0|
100413|0|0|0|
100414|0|0|0|
100415|0|0|0|
100416|0|0|0|
100417|0|0|0|
100418|0|0|0|
100419|0|0|0|
100420|0|0|0|
100421|0|0|0|
100422|0|0|0|
100423|0|0|0|
100425|0|0|0|
100426|0|0|0|
100427|0|0|0|
100428|0|0|0|
100429|0|0|0|
100430|0|0|0|
100450|0|0|0|
100451|0|0|0|
100452|0|0|0|
100453|0|0|0|
100454|0|0|0|
100455|0|0|0|
100475|0|0|0|
100476|0|0|0|
100477|0|0|0|
100478|0|0|0|
100479|0|0|0|
100480|0|0|0|
100500|0|0|0|
100501|0|0|0|
100502|0|0|0|
100503|0|0|0|
100504|0|0|0|
100505|0|0|0|
100525|0|0|0|
100526|0|0|0|
100527|0|0|0|
100528|0|0|0|
100529|0|0|0|
100530|0|0|0|
100550|0|0|0|
100551|0|0|0|
100552|0|0|0|
100553|0|0|0|
100554|0|0|0|
100555|0|0|0|
100575|0|0|0|
100576|0|0|0|
100577|0|0|0|
100578|0|0|0|
100579|0|0|0|
100580|0|0|0|
100600|0|0|0|
100601|0|0|0|
100602|0|0|0|
100603|0|0|0|
100604|0|0|0|
100605|0|0|0|
100625|0|0|0|
100626|0|0|0|
100627|0|0|0|
100628|0|0|0|
100629|0|0|0|
100630|0|0|0|
100650|0|0|0|
100651|0|0|0|
100652|0|0|0|
100653|0|0|0|
100654|0|0|0|
100655|0|0|0|
100675|0|0|0|
100676|0|0|0|
100677|0|0|0|
100678|0|0|0|
100679|0|0|0|
100680|0|0|0|
100700|0|0|0|
100701|0|0|0|
100702|0|0|0|
100703|0|0|0|
100704|0|0|0|
100705|0|0|0|
100725|0|0|0|
100726|0|0|0|
100727|0|0|0|
100728|0|0|0|
100729|0|0|0|
100730|0|0|0|
100750|0|0|0|
100751|0|0|0|
100752|0|0|0|
100753|0|0|0|
100754|0|0|0|
100755|0|0|0|
100800|0|0|0|
100801|0|0|0|
100802|0|0|0|
100803|0|0|0|
100804|0|0|0|
100805|0|0|0|
101000|1|0|0|
101001|1|0|0|
101002|1|0|0|
101003|1|0|0|
101004|1|0|0|
101004|0|0|0|
101004|0|0|0|
101004|0|0|0|
101004|0|0|0|
101004|0|0|0|
101004|0|0|0|
101020|1|0|0|
101021|1|0|0|
101022|1|0|0|
101023|1|0|0|
101023|0|0|0|
101025|1|0|0|
101025|0|0|0|
101025|0|0|0|
101032|1|0|0|
101032|0|0|0|
101100|0|0|0|
101101|0|0|0|
101102|1|1|0|
101103|1|1|0|
101104|0|0|0|
101104|0|0|0|
101104|0|0|0|
101104|0|0|0|
101113|1|0|0|
101114|1|0|0|
101120|1|1|0|
101121|1|1|0|
101122|1|1|0|
101123|1|1|0|
101200|1|0|0|
101201|1|0|0|
101202|1|0|0|
101203|1|0|0|
101204|1|0|0|
101205|1|0|0|
101210|1|0|0|
101211|1|0|0|
101212|1|0|0|
101213|1|0|0|
101214|1|0|0|
101214|0|0|0|
101214|0|0|0|
101214|0|0|0|
101214|0|0|0|
101214|0|0|0|
101214|0|0|0|
101214|0|0|0|
101214|0|0|0|
101214|0|0|0|
101214|0|0|0|
101214|0|0|0|
101300|1|1|0|
101301|1|1|0|
101302|1|1|0|
101303|1|1|0|
101303|0|0|0|
101303|0|0|0|
101303|0|0|0|
101303|0|0|0|
101303|0|0|0|
101303|0|0|0|
101303|0|0|0|
101303|0|0|0|
101303|0|0|0|
101303|0|0|0|
101303|0|0|0|
101303|0|0|0|
101303|0|0|0|
101303|0|0|0|
101400|1|1|0|
101401|1|1|0|
101402|1|1|0|
101403|0|1|0|
101404|1|1|0|
101405|1|1|0|
101406|0|0|0|
101406|0|0|0|
101406|0|0|0|
101406|0|0|0|
101406|0|0|0|
101406|0|0|0|
101406|0|0|0|
101406|0|0|0|
101406|0|0|0|
101406|0|0|0|
101406|0|0|0|
101406|0|0|0|
101406|0|0|0|
101406|0|0|0|
101500|1|1|0|
101501|1|1|0|
101502|1|1|0|
101503|1|1|0|
101510|1|1|0|
101511|1|1|0|
101512|1|1|0|
101513|1|1|0|
101513|0|0|0|
101513|0|0|0|
101513|0|0|0|
101513|0|0|0|
101513|0|0|0|
101530|0|0|0|
101531|0|0|0|
101532|0|0|0|
101533|0|0|0|
101600|1|0|0|
101601|1|0|0|
101602|1|0|0|
101603|1|0|0|
101603|0|0|0|
101603|0|0|0|
101603|0|0|0|
101603|0|0|0|
101603|0|0|0|
101603|0|0|0|
101603|0|0|0|
101603|0|0|0|
101603|0|0|0|
101623|1|1|0|
101630|1|1|0|
101631|1|1|0|
101632|1|1|0|
101633|1|1|0|
101633|0|0|0|
101633|0|0|0|
101633|0|0|0|
101633|0|0|0|
101633|0|0|0|
101633|0|0|0|
101633|0|0|0|
101633|0|0|0|
101633|0|0|0|
101633|0|0|0|
101633|0|0|0|
101633|0|0|0|
101633|0|0|0|
101800|1|0|0|
101801|1|0|0|
101802|1|0|0|
101803|1|0|0|
101803|0|0|0|
101803|0|0|0|
101803|0|0|0|
101803|0|0|0|
101803|0|0|0|
101803|0|0|0|
101803|0|0|0|
101803|0|0|0|
101803|0|0|0|
101830|1|1|0|
101831|1|1|0|
101832|1|1|0|
101833|1|1|0|
101834|1|1|0|
101834|0|0|0|
101834|0|0|0|
101834|0|0|0|
101834|0|0|0|
101834|0|0|0|
101834|0|0|0|
101834|0|0|0|
101834|0|0|0|
101834|0|0|0|
101834|0|0|0|
101834|0|0|0|
101834|0|0|0|
101834|0|0|0|
101834|0|0|0|
101930|1|0|0|
101931|1|0|0|
101932|1|0|0|
101933|0|0|0|
101934|0|0|0|
101935|1|0|0|
